"gvkey","tic","aco","acominc","ao","aoloch","aqc","bkvlps","caps","ch","chech","csho","cstk","dlc","dltt","dvt","ebit","epspi","nopi","re","rect","revt","siv","sstk","teq","tstk","wcap","restmt_at_mag","restmt_capx_mag","restmt_cogs_mag","restmt_epspi_mag","restmt_ni_mag","restmt_nopi_mag","restmt_reuna_mag","restmt_teq_mag","restmt_txt_mag","restmt_wcap_mag","restmt_xint_mag","cshtrd_m","prccd_m","prcod_m","trfd_m","trfm_m","pe_ratio","wc_ratio","de_ratio","roe_ratio","sp_rating_target","restmt_at_target","restmt_capx_target","restmt_cogs_target","restmt_dltt_target","restmt_epspi_target","restmt_ib_target","restmt_ni_target","restmt_nopi_target","restmt_reuna_target","restmt_teq_target","restmt_txt_target","restmt_wcap_target","restmt_xint_target","litigated","litigation_settlement"
61763,"RDEN",83.59825,0.10375,12.38075,-3.019,0,15.143725,327.79075,51.62125,9.643,29.113,0.3335,59.0625,242.1885,0,86.082,1.3775,2.075,188.67875,183.89825,1215.51825,0,10.629,441.84775,74.95525,351.38975,0,0,0,0,0,52.0995,0,0,0,0,0,223065.278558875,32.0908298769772,32.0669639718805,1.1695852,1,23.2964282228509,1.14064936616156,1.18898591200249,0.0897662147198894,0.134328358208955,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
61940,"ACCA",0.336666666666667,0,0,-0.000999999999999999,0,0.00243333333333333,11.5,0.0666666666666667,0.0566666666666667,11.563,0.012,0.134666666666667,0.044,0,-0.671333333333333,-0.0133333333333333,-0.000333333333333333,-11.4836666666667,0.0993333333333333,0.585666666666667,0,0,0.0283333333333333,0,-0.231,0,0,0,0,0,708.333333333333,0,0,0,-43.2486666666667,0,138.486818980668,0.630249472759227,0.256464455184534,1.12368687,1,-47.268710456942,0.667740636327024,29.2117647058824,-5.71764705882353,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.142857142857143,0.13034188034188,"0",NA
62715,"DROP",0.10475,0.00075,0.0125,-0.02,0.0125,-0.0027,22.08675,0.062,0.007,146.5455,0.14675,0.2555,0.0215,0,-4.4805,-0.05,-2.39775,-22.59975,0.01825,0.15025,0.019,1.15225,-0.49275,0,-0.56775,0,0,9299.359,0,0,0,0,0,0,0,0,1303829.44200351,0.124530228471002,1.4579456370826,1.04815032,1,-2.49060456942003,0.459610604805302,-2.44951801116185,17.5088787417555,0.122641509433962,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
63904,"CBD",101.25925,0,1274.70475,-248.5595,62.8105,0,0,2992.2065,770.5265,161.556,0,2246.4055,2902.758,77.045,1282.835,1.77,61.68825,935.7855,2571.00075,23408.697,0,7.4045,5492.94175,2.4875,1664.30725,0,0,0,0,0,0,0,0,0,0,0,547397.945518453,47.9493673110721,47.9528295254833,1.18573939100176,1.18441983327261,27.0900380288543,0.724230448275229,2.1637736737332,0.0809745979920504,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
65229,"CBPI",0.0145,6.695,28.2835,0.106,0,2.27475,7.696,21.555,3.586,37.24,0.037,0,0,0,23.657,0.59,0.101,76.9795,24.193,63.949,0,0,84.7125,0,43.986,0,0,0,0,0,0,0,0,0,0,0,39609.4300822562,1.16579306698002,7.37104312573443,1.30714285,1.42426666666666,1.97592045250851,7.46092831962397,0.0803659436328759,0.258450641876937,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
66496,"NUTR",4.32125,0.281,8.492,0.14075,11.32875,12.417575,18.432,4.81,0.59425,10.0395,0.10025,7,24.625,2.44625,26.744,1.605,0,105.85475,12.9065,194.2215,0,1.1415,124.3815,0.0055,38.95075,0,0,0,0,0,100,0,0,0,0,0,24541.9613356766,17.1638422671353,17.1582482425308,1.02181532358524,1.02127278427158,10.6939827209566,1.26344766121381,0.419471545205678,0.130397205372182,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
100135,"TATYY",300.909,225.4876,244.6086,-62.6212,13.6188,13.33196,654.5368,635.818,-11.7824,116.2864,184.4564,311.4884,1277.788,178.3034,-160.6436,2.84,758.3102,711.986,486.4404,4292.7536,10.9796,2.5124,1574.8876,0,1051.3766,0,0,0,0,0,0,0,0,0,0,0,0,41.2291318101933,57.7558257908612,3.19482880673989,2.04705214342014,14.5172999331667,0.74174192182333,1.91864701963493,0.209474885699779,0.134328358208955,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
108846,"HBRM",0,0,0.049,0,0,-0.00435,2.743,0.002,0.0025,318.099,0.163,0.307,0.327,0,-0.4045,1e-06,0.019,-4.298,0.002,0.248,0,0.0585,-1.392,0,-1.1165,0,0,0,0,0,0,0,0,0,0,0,6002251.88224956,0.00943022847100176,3.02899771528998,1.01209302,1,9430.22847100176,0.025320729237002,-1.0639367816092,0.295617816091954,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
111961,"CEDCQ",66.7253333333333,36.5703333333333,33.1446666666667,-37.446,53.3626666666667,7.48463333333333,1361.82933333333,100.487666666667,-12.9753333333333,72.9343333333333,0.731666666666667,511.931,829.899333333333,0,89.523,-8.19,-9.66633333333333,-837.381666666667,435.658333333333,785.592,0,11.164,534.843666666667,0.15,-160.707,-1.49066666666667,0,1.559,14.8196666666667,14.7893333333333,-98.55,-10.9256666666667,0.644666666666667,-14.786,0,-3.72233333333333,1452748.56329849,12.4758664343786,12.5059036004646,1.11677362,1,-1.52330481494245,0.400885163186494,3.47510954914551,-1.11639413635511,0.145522388059701,0.150943396226415,0.134146341463415,0.142414860681115,0.135353535353535,0.153024911032028,0.154676258992806,0.154440154440154,0.142857142857143,0.149253731343284,0.151291512915129,0.152985074626866,0.132382892057026,0.145390070921986,"0",NA
114415,"RIBT",2.34875,-1.2095,0.267,-1.52175,0.0375,0.5664,0,2.49925,1.03475,151.768,213.7385,6.57,9.4495,0,-9.5355,-3.2825,-0.50675,-202.1055,4.66875,35.3405,0.75,1.90425,11.594,0,-2.7305,0,0,0,14570,0,-26.805,0,0,0,0,0,199590.598283931,0.957361622464899,1.06466115444618,2.07333338,1,-0.291656244467601,0.447730216319274,2.68041659479041,-1.08454804209074,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
114959,"YUII",0.338,3.748,43.279,1.177,0,5.322,115.022,34.541,20.495,20.25,0.02,11.993,0,0,-34.221,-2.06,0.827,-7.272,0,67.48,0.465,27.083,107.77,0,24.46,0,0,0,0,0,0,0,0,0,0,0,77176.9910394265,2.96934453405018,4.42216760752688,1.25925925,1,-1.44142938546125,2.0442281420765,0.217351767653336,-0.31861371439176,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"1",2700000
120656,"AOBI",17.9503333333333,62.8553333333333,17.443,-0.116333333333333,-0.204666666666667,6.43436666666667,195.963,51.4313333333333,-28.0096666666667,64.5073333333333,0.077,63.4883333333333,38.9506666666667,0,-8.96466666666667,-0.756666666666667,0.234333333333333,183.61,89.5303333333333,221.244666666667,7.82966666666667,0,379.107333333333,0.533333333333333,75.37,0,0,4.60533333333333,66.6666666666667,0,-2110.33333333333,0,0,0,-8.19633333333333,0,316569.557409225,1.33512963689892,1.35053012757606,3.28543351,1,-1.76448850691487,1.10736878628475,0.425729037159221,-0.0994230305929192,0.122641509433962,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.142857142857143,0.13034188034188,"0",NA
134464,"9919B",1011.598,-192.39925,208.4265,-93.14025,63.135,0,0,863.72725,258.98325,0,0,817.846,1386.4095,38.4735,1074.36575,1e-06,160.35175,0,2937.3065,36815.727,149.86125,0,4373.96025,0,2588.58875,1.54125,0,-0.01225,0,0,-21.232,0,0,0,0,0,29080.2211336599,29.5653979006298,29.5802358992302,1.76573428888034,1.00144173600829,29565397.9006298,1.06910831233858,1.73268138410723,0.212423512536494,0.122641509433962,0.150943396226415,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
142953,"MDLZ",1683.75,-4012.25,1448,-415,2491.75,19.380225,31373.25,2898.5,140.75,1749.83925,0,3047.75,20002.5,1699.5,5601.25,2.0775,-230.25,10614.5,6108,43471.75,0,0,34039.25,8078,-528.25,-0.01425,0,-19.3255,0.56625,0.544,23743.30825,0.343,0.103,-51.275,0,-7.47325,10875519.887522,32.9362049209139,32.911665202109,1.65637480192443,1.67305769389153,15.8537689150007,0.30477502935265,1.47626636897111,0.107111643176627,0.145522388059701,0.150943396226415,0.134146341463415,0.142414860681115,0.135353535353535,0.153024911032028,0.154676258992806,0.154440154440154,0.142857142857143,0.149253731343284,0.151291512915129,0.152985074626866,0.132382892057026,0.145390070921986,"0",NA
144343,"SZSN",0.796,0,0,0.112,0,0.0289,3.959,0.108,0.095,114.001,0.114,0,0,0,-0.399,1e-06,0.001,-0.778,0.628,0.559,0,0,3.295,0,0.341,0,0,0,0,0,0,0,0,0,0,0,7154.21968365554,0.0109658172231986,0.290255975395431,1.4095229,1,10965.8172231986,1.2318150917743,0.446433990895296,-0.0515933232169955,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
147175,"LO",553.25,-177,175.5,65.25,45.25,-8.1599,266.25,1717.75,17.5,192.75,2.5,0,2758.75,749.5,1889.75,6.5975,3.25,982.5,72,4528.25,6.5,5.5,-1394.75,2646,1212.25,0,0,0,-49.98975,0,0,0,0,0,0,0,2088052.8655536,83.8955536028119,83.8558760105448,1.6953989904833,1.69909640533814,12.7162642823512,0.585277703959607,-3.37246818426241,-0.79297365119197,0.148275862068966,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.153024911032028,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
158133,"3NUIN",0.961,5.38025,0,-0.0375,0,5.024875,17.9215,68.36,20.62075,15.38325,0.01525,0,0,0.70325,22.2955,1.1,0.49875,61.48825,0.186,34.642,0,1.371,82.62475,0.042,66.0115,0,0,0,0,0,0,0,0,0,0,0,11163.4200351494,2.16359850615114,7.50516120386643,1.375,1,1.96690773286467,16.0000568084985,0.0532618858150857,0.211316826979809,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
160742,"JVA",2.27925,0,0.6605,-0.33125,0,3.2533,13.81875,4.3805,0.56525,6.15175,0.006,1.47975,0,0.54775,2.016,0.1875,0.0115,6.64225,12.46725,134.471,0.058,2.083,20.35125,0.27775,17.4565,0,0,0,0,0,0,0,0,0,0,0,283707.795254833,7.12014288224956,7.18285641476274,1.09834219907733,1.10326534939502,37.9740953719977,2.27622859769411,0.641410232786684,0.0516798722437197,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
163627,"DMND",26.82125,6.2455,25.71575,-1.20475,153.84725,14.640875,322.015,4.4825,-4.72925,22.108,0.02225,23.25225,547.694,2.35175,50.6185,-2.2125,-4.88325,9.1385,86.51775,873.07,0,47.86875,322.988,8.18775,31.66525,0,0,1.01625,0,0,520.377,0,0,0,0,-1.39,588123.505272408,35.0946474516696,35.0914094903339,1.03616471942882,1.03588190009379,-15.8619875487772,0.28145139682515,2.88593616481108,-0.152319900429737,0.148275862068966,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.145390070921986,"1",1.1e+07
163887,"TIS",1.31025,0,0.05425,-0.41075,0,9.890175,41.494,4.3445,1.49325,7.6815,0.0075,3.5495,15.463,5.226,12.826,1.135,0.042,34.5665,7.48225,101.885,0,1.1455,76.068,0,17.16625,0,0,-0.043,0,0,-578.54025,0,0,0,0,0,31602.0149384886,19.5510862917399,19.5429885764499,1.06024368051845,1.05854852474887,17.2256266887576,0.616241090158416,0.590645869485197,0.114003260240837,0.122641509433962,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
164342,"CHBT",7.681,10.39925,18.88225,1.08725,0,8.740925,84.246,111.38,1.2605,22.205,0.00425,10.3175,1.187,0,23.60875,0.82,-1.393,111.8025,28.5205,81.18725,0,18.7265,193.99575,2.057,93.13975,0,0,0,0,0,1132.1575,0,0,0,0,0,208775.787076271,6.07739894067797,6.05543569915254,2.05346998,1,7.41146212277801,2.60225738157677,0.295828645730641,0.0911656569795988,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"1",NA
165786,"CSNG",0.502666666666667,0.766,1.60133333333333,0.160333333333333,0,0.0486333333333333,7.344,0.0373333333333333,-0.0506666666666667,44.3303333333333,0.044,2.15166666666667,0.598333333333333,0,-1.32233333333333,-0.06,0,-5.23533333333333,1.698,4.012,0.00533333333333333,0.649666666666667,2.15266666666667,0,-0.104333333333333,0,0,0,0,0,0,0,0,0,0,0,2174.03236797274,0.479173764906303,1.17647419080068,3.13489366,1,-7.98622941510505,0.712537863039734,2.60715391762155,-1.18906782285537,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.127906976744186,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
165832,"FEEDQ",4.043,8.121,6.445,-8.827,11.984,2.439,125.787,12.4,-25.18,51.37,0.052,7.244,66.877,0,-9.801,-0.9,0.036,1.313,21.872,243.614,0,12.999,125.447,1.859,91.724,0,0,0,0,0,-85094.444,0,0,0,0,0,520903.587668593,1.27912793834297,1.28452524084778,2.17094368,1,-1.42125326482552,1.25341669386423,0.781589037601537,-0.340414677114638,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
175983,"FACE",10.25,0,1.6595,1.8155,0,3.75,62.3705,0.0565,-1.897,13.6055,0.136,3.548,5.221,0,1.671,-0.025,0.0135,-11.4865,25.4415,79.73,0,0.0335,51.02,0,25.4615,0,0,0,0,0,8143.75,0,0,0,0,0,32811.204851752,3.561174393531,5.20536145552561,1.0001467940027,1.00040678754068,-142.44697574124,1.23467508821018,0.952675421403371,-0.00626225009800079,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
177452,"3RCGP",0.004,0,0,-0.04,0,-0.02525,1.892,0.065,0.058,42.1355,5e-04,0.697,0.365,0,-0.6315,-0.055,-0.1405,-2.9125,0.0615,0.3245,0,0.6945,-1.02,0,-0.6595,0,0,0,0,0,245.7295,0,0,0,-0.0575,0,37616.8294460641,0.429390233236152,3.28907310495627,1.11870223,1,-7.80709514974821,0.137263157894737,-1.16421568627451,2.09950980392157,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.142857142857143,0.13034188034188,"0",NA
177674,"WWAY",7.494,-1.1535,3.788,-4.526,0,4.26115,129.0325,13.0655,1.8845,26.867,0.003,0,91.034,2.125,20.653,-0.03,-1.577,-3.9945,43.6985,375.044,0,0,294.171,14.013,32.2385,0,0,0.078,0,0,206.8685,0,0,0,0,0,15311.8187414501,3.24520034199726,4.40780649794802,1.22578413849521,1.16266762573278,-108.173344733242,0.390938387720513,0.712017839963831,0.0180473262150246,0.122641509433962,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
177795,"FOOD",0.616,0,4.386,-0.575,0,0.8856,14.525,0,0,9.381,0.009,3.873,7.506,0,0.028,-0.04,0.039,-6.226,6.088,93.839,0,1.706,8.308,0,-3.186,0,0,0,0,0,982.051,0,0,0,0,0,5067.01843043995,0.170201367419738,15.8673594530321,1.01441832016647,1.00092165898618,-4.25503418549346,0.491493204068054,2.53273952816562,-0.0435724602792489,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
178317,"SMKY",0,0,0,0.006,0,-0.0366,6.7415,0.009,-0.0465,99.0955,0.099,0.118,2.393,0,-1.0395,-0.025,0.002,-10.4805,0,0.0125,0,0.022,-3.64,0,-1.2485,0,0,658.364,0,0,48370,0,0,0,0,-14.441,206178.053602812,0.0488136203866432,7.95228277680141,1.25498757,1,-1.95254481546573,0.00464671313379801,-1.00508241758242,0.581868131868132,0.122641509433962,0.127835051546392,0.134146341463415,0.142414860681115,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.145390070921986,"0",NA
179621,"PM",945.75,-2949.25,842.5,744,40.75,-1.2277,1129.25,2347.5,153.5,1692.57675,0,3926,17465,5185.25,13110.25,4.8025,122.25,20253,3413,30224.75,0,76.25,-1236,23259,94.25,0,0,0,0,0,-117.21725,0,0,0,0,0,6219139.26977153,74.8631810193322,74.8186775043937,1.19197700544815,1.19505896001806,15.5883770992883,0.420386264640731,-29.85821197411,-6.72046925566343,0.148275862068966,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
179700,"DPS",175.5,-84,253.25,370.5,2.5,11.064025,1498.5,383.75,-31.75,209.83475,2,295.25,2251.25,266.5,1078,2.7575,8.5,819.25,607.5,5882.75,0,15.75,2319.75,0,1.25,0,5.78325,0,0,0,-3041.25,0,0,0,0,0,1886106.41212654,41.9365377855888,41.9091713532513,1.07139216898067,1.07166586745966,15.2081732676659,0.212373037857802,2.8011639185257,0.25724754822718,0.134328358208955,0.127835051546392,0.13953488372093,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
182638,"PLSB",0.149,0,0,-0.008,0,0.0863,10.2425,1.2595,0.8435,46.1775,0.001,0,0,0,-3.062,-0.08,-0.29,-6.216,0.317,2.8125,0.005,3.2105,4.0275,0,2.3025,0,0,0,0,0,-4.07,0,0,0,0,0,47554.6168717047,0.902654393673111,2.18796102811951,1.185,1,-11.2831799209139,7.14,0.0931098696461825,-0.830291744258225,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
184259,"SANW",0.576,-0.526,1.451,1.10225,2,3.097625,25.80575,7.8965,2.94525,7.51425,0.00775,1.87575,1.16725,0,-0.841,-0.075,-0.06425,-0.81325,4.88,15.464,0,10.3595,25.00025,0,15.167,0,0,0,0,0,96.0905,0,0,0,0,0,19857.8286838341,2.64158233190272,2.59562669885551,1.28690254,1,-35.2210977587029,2.44395191781179,0.383506164938351,-0.025679743202568,0.122641509433962,0.127835051546392,0.134146341463415,0.131147540983607,0.135353535353535,0.125799573560768,0.125,0.126272912423625,0.142857142857143,0.128630705394191,0.127348643006263,0.12655601659751,0.132382892057026,0.13034188034188,"0",NA
